start	end	text
30000	44040	Hello, bonjour, bienvenue, and welcome everyone to Perimeter Institute's public lecture series.
44040	48880	My name is Emily Petroff, and I'm Perimeter's Associate Director for Strategic Partnerships,
48880	50120	Grants and Awards.
50120	54680	I'm delighted to welcome you back to the Mike Lazaridis Theatre of Ideas here at the Perimeter
54680	56680	Institute in Waterloo.
56680	62040	It's a great pleasure to welcome you tonight at the Perimeter Institute for those of you
62040	66240	who are sure we'll have a fascinating presentation.
66240	70720	Perimeter Institute was created to be a gathering place where people can come together like
70720	75080	we're doing tonight to ask the big questions about the universe and search for the big
75080	77040	answers.
77040	83160	Perimeter will soon celebrate 25 years of bringing people together from all paths, researchers,
83160	89560	students, the general public, teachers, to explore the fascinating world of physics.
89560	93080	But people on this land have been asking the big questions about the universe for thousands
93080	94580	of years.
94580	99040	Looking up at the night sky and understanding our place in the cosmos is a human constant
99040	100960	throughout the ages.
100960	104800	We acknowledge that Perimeter Institute is situated on the traditional territory of the
104800	110200	Anishinaabe, Haudenosaunee, and Neutral Peoples, and is located on the Haldeman Tract, the
110200	114960	tract granted by the British, to the six nations of the Grand River, and the Mississaugas of
114960	117280	the Credit First Nation.
117280	123000	We greet and thank the diverse peoples who preceded us, and we encourage them to act
123000	129440	responsibly and collaboratively to advance the quest of knowledge for the good of all.
129440	138640	We thank the Anishinaabe, the Haudenosaunee, and the Neutral Peoples for their support.
138640	142880	For those watching the live webcast, please join the conversation online.
142880	147040	We are at Perimeter on Twitter, or X, and if you have a question for our speaker, you
147040	150600	can ask it with the hashtag PI Live.
150600	155040	This week, Perimeter Institute has been hosting a fascinating workshop called Dark Matter First
155040	160280	Light, which brings together experts to discuss the ways that dark matter impacts the formation
160280	163760	and evolution of stars and galaxies.
163760	168760	This workshop, which concluded today, focused on the new observational programs and techniques
168760	174120	coming online and new modeling tools that may enable a better understanding of the mysterious
174120	179040	matter you'll hear more about tonight.
179040	183840	And now, it is my great pleasure to introduce one of those workshop attendees and our speaker
183840	185680	for tonight.
185680	190040	Theoretical physicist Philip Flip Tenedo is an associate professor at the University
190040	194480	of California, Riverside, and his research seeks to determine the fundamental physics
194480	196240	of dark matter.
196240	201800	He's a 2021 career award winner from the U.S. National Science Foundation and a 2020
201800	203000	Hellman Fellow.
203000	206800	He has appeared in popular media on shows like Nova and Science Friday.
206800	211480	Dr. Tenedo grew up in Los Angeles and is a proud product of the Los Angeles Unified
211480	212880	School District.
212880	216960	He earned his bachelor's degree in physics and mathematics from Stanford University
217200	222480	before completing graduate studies at Cambridge University, Durham University, and Cornell.
222480	226440	He spent three years as a chancellor's advanced postdoctoral fellow at the University of
226440	229760	California, Irvine, before moving to Riverside.
229760	234920	Dr. Tenedo is the first Filipino-American professor of physics and he has served in
234920	239560	several official capacities as an advocate for equity and academia.
239560	244040	His research focuses on developing a fundamental theory of dark matter.
244120	248040	His work has interesting intersections with fields including particle cosmology, machine
248040	250040	learning, and information.
250040	254480	Tonight he will discuss recent developments in the search for dark matter and how the
254480	258120	scientific community can come together to find new answers.
258120	262960	Please join me in welcoming to the stage Professor Flip Tenedo.
262960	276520	Good evening everybody.
276520	277720	My name is Flip.
277720	282800	I am a theoretical physicist and I work on dark matter.
282800	284840	So quick show of hands.
284840	287640	How many people have heard of dark matter?
287640	288640	Good.
288640	289640	Good.
289640	290640	Good.
290640	291640	Good.
291640	294920	You know what dark matter is?
294920	296800	One hand up.
296800	298280	So we're all in good company.
298280	299960	We are all in the same tribe.
299960	300960	Very good.
300960	303720	We're all in the same boat.
303720	304720	All right.
304720	307040	So let's get started.
307040	312200	Here is my very best attempt at a completely realistic picture of dark matter.
312200	313920	It's completely invisible.
313920	314920	Okay.
314920	318040	So that's not very interesting.
318040	322160	If you'll permit me a little bit of artistic license.
322160	325080	Here is astronomers up to false color of their photos.
325080	329680	Here is a false color illustration of dark matter.
329680	333360	And I've even done the extra work of sketching where we are.
333360	335120	This is the Milky Way.
335120	341440	And we're sitting in this bubble of dark matter, this big blue bubble of dark matter.
341440	347800	And if we were to zoom out again in this artistic rendition, we would notice that our bubble
347800	354920	of dark matter is actually sitting in a cluster of bubbles of dark matter.
354920	356400	And I didn't draw it here.
356400	364040	But if you looked into each of these bubbles, most of them also happen to have galaxies
364040	365040	sitting there.
365040	367280	That's interesting.
367280	373080	And David Foster Wallace had a story once where there were two fish who meet in the
373080	374480	ocean.
374480	380600	And the first fish says, isn't it great that we have water?
380600	387760	And the second fish says, what the hell is water?
387760	394560	And this is where we are as a scientific community thinking about dark matter.
394560	400080	What we know is that we are little fish living in oceans of dark matter.
400080	404360	There are bubbles in a cluster of other bubbles of dark matter.
404360	409600	And there is so much that we do not know, but we know that that much is true.
409600	413200	And this is our cosmic mystery.
413200	417480	So like all mysteries, there's a who, what, when, where, why, and how.
417480	421240	And we won't quite go through them in this order.
421240	427120	This is a piece of art, it's an installation at the Los Angeles County Museum of Art.
427120	430280	And in this dark matter business, we have a phrase that we overuse.
430280	435240	And the phrase is looking under lampposts, looking in the dark under lampposts, looking
435240	441720	for truth, finding some angle to learn about this mysterious thing that we're in.
441720	444160	So this is going to be our guidepost.
444160	449280	These are my attempts at lampposts for understanding not just what is the puzzle, but how is it
449280	454680	that me, a theoretical physicist, which you might already think and my colleagues do think,
454680	461480	what can you possibly do if you don't have a lab, am tasked with understanding a substance
461480	465880	that surrounds us that we can either see, nor touch, nor smell, nor taste, nor anything
465880	471880	else to the best of our knowledge and then somehow do science on this.
471880	474800	It's a bit of a tall order, isn't it?
474800	479320	So let's start with what.
479320	486360	And in fact, what I need from you today is to start with the assumption that dark matter
486360	492520	exists and there's one thing that we know pretty well, which is roughly how much there
492520	494200	is, right?
494200	498480	Of all this matter, all the stuff in the universe, all the things you would call chunky matter
498480	507080	like things, we're dark, we are about 15% and most of the rest of it is dark matter.
507080	509080	Are we okay with that?
509080	511480	We're all on board?
511480	513520	Anybody skeptical?
513520	517960	Any physics students in the room, any science students in the room, very good.
517960	519560	And I will speak for you.
519560	522560	You are all feeling very uncomfortable right now.
522560	526400	You do not like someone sitting here telling you there's this invisible thing that surrounds
526400	529880	the universe and it's real, I just need you to believe me.
529880	534640	All right, so let's not just take this completely on faith.
534640	539040	There is evidence for the existence of something more, something that we do not understand.
539040	541600	For these bubbles of dark matter that we live in.
