start	end	text
0	3760	Hello, wonderful person, this is Anton, and today we're going to be discussing what's
3760	10380	known as a gravity battery, and specifically this right here, this unusual looking tower
10380	15520	that's in reality a gravity battery, something that a company known as Energy Vault has now
15520	20040	actually developed and is trying to sell to a lot of different bidders.
20040	24000	But more specifically, we're going to be discussing the idea behind these gravity batteries,
24000	29200	how they operate, and more importantly, how they might transform the future of humanity.
29200	32240	But let's start small, actually this small.
32240	36520	Now you might have seen a grandfather clock before, but this is actually a good example
36520	41760	of how humans have learned to use gravity to operate something and to produce energy.
41760	47080	The pendulum in the clock here generates all of its energy from essentially the gravity
47080	48080	of planet Earth.
48080	53640	And this idea of gravity as energy allows us to produce things like, for example, hydroplants.
53640	59800	A hydro plant, or a dam, operates entirely on the idea of gravity generating energy,
59800	64200	with the motion of water generating energy by driving the turbines.
64200	68080	And not so long ago, I actually went on a kind of a tour trying to explore different ways
68080	72960	energy is generated here in South Korea, because I actually wanted to make a video about all
72960	73960	of this.
73960	78160	Unfortunately, COVID happened, and so all of these plants are currently off limits.
78160	82240	But during that time, when I was exploring various plants, I discovered some really really
82240	86860	awesome ideas and some really interesting constructions that are currently used to either
86860	89640	generate or store energy.
89640	95480	For example, Korea actually has the world's largest tidal wave energy generator.
95480	97800	It generates energy through the tides.
97800	100520	And we'll talk more about this in some of the future videos, because I actually wanted
100520	103280	to dedicate an entire video to this.
103280	108280	But by basically using the tides to control the flow of water, it's possible to generate
108280	113680	a lot of energy in the same way that it's usually done in a hydro plant or a dam.
113680	117240	And so a lot of countries around the world right now are basically trying to find new
117240	120680	ways to generate energy without the use of fossil fuels.
120680	124000	That's obviously the priority for a lot of countries out there.
124000	126160	But generating energy is one thing.
126160	128920	The other thing is how do you actually store it?
128920	134400	And storing energy, especially renewable energy, is a completely different problem that currently
134400	136840	does not have a very good solution.
136840	141920	And that's mostly because a lot of renewable energies like solar energy or wind energy
141920	143840	is not really constant.
143840	148360	It usually deviates with time and sometimes depends on certain conditions.
148360	151720	For example, solar energy obviously does not work at night.
151720	155960	And so the only way to make this work is to collect a lot of energy during the day and
155960	160760	then store a lot of energy for the nighttime so that it can also be used at night.
160760	165160	But this obviously requires a lot of batteries and an extremely efficient way of storing
165160	166520	all of this.
166520	170200	Chemical batteries, unfortunately, are not good enough, especially in certain climates
170200	175200	such as in extremely hot climates or extremely cold climates where chemical batteries usually
175200	176960	discharge very quickly.
176960	181200	And so during my mini tour of different power plants, including nuclear power plants, I've
181200	185720	got to talk to some experts who actually told me how a lot of this works.
185720	189440	And it's really interesting how most of the countries solve this problem.
189440	193920	They usually rely on gravity for providing extra battery storage.
193920	198920	And specifically they normally use sort of like the reverse of what a typical hydro plant
198920	199920	is.
199920	204760	It's known as PSH, pumped storage hydroelectricity.
204760	206920	And the idea is really simple.
206920	212120	During daytime, for example, you use all of this extra energy to drive a lot of water
212120	216480	uphill and then store it in some sort of a reservoir on top.
