start	end	text
0	17960	तर्ब of the
17960	22660	व sitio
22660	27900	तो तो सुन्पिया گै सम falta
27900	29880	कै आप संसा जएक में �なくता MANNE基 structure
29880	32300	तो सो Isch parental
32300	33460	दे�崽 की खिर ना sleep
33460	41740	मने एक जब वॉत र सो � langsam
41740	49960	मर्
49960	51560	ये वूर्या एक यह एसागँपाऊ maioria घोoria aisa kampaund spindle
51560	66000	ये यफ सा और्ग्यहनिक कामपाऊंग है
66000	67680	अब अहँ Turning Is Round
67680	71040	अगठ अर्ँनिक की यह जातःे �酒 currency,すご to
71040	79420	भी भे तररई�show,脃ारी और्विसकी कोए आपसॉन idiot
79420	84420	अखार में बतावने किस तरासे हम उनको अपटेक करते हैं वर साते फोड़ा बढ़ असके
84420	90420	फुश्टिठ कि बाहले में स्ठाटी करेंगे कि किस तरासे रोा मेटेरिल्स को अपटेक के अगरता हैं
90420	97280	आरे �段 जाएंगे Services
99200	114720	च्वटबर कर खेल of Raw Wire
114720	121360	कि भासटेगा इंसे खाला है, UHATAI Jeshub해 Technology
121360	129480	कि अग यों में, करूद ल्फ्ता एक रीग लग लेका ओत है। Ani so bha personality
129480	136080	कॉट उजम्ये सύमए atli restues and
136080	142220	वो थे कुर्द सस्वाहाБाग��니다 अग रिके � muscle
142220	146220	ौ ौ ौ ौ ौ ौ ौ ौ � altro ौ ौ ौ ौ ौ ौ
146220	164620	तो यार दोझीं गळ्जिं ग oy और यकले तम चप खृी यगी तॉछन गैस जेचां नहीं नहीं जे Kabab axobulates the굳 affair of the reporter- Besides
164620	168620	गह sprechen केत मुखरुभकस्ठंस कटरयाको बारी यार श्बार eating
171620	174320	आस्टertain jó सक्तेह ये केतालिस रही नहीं Glue
175320	178620	ये दिएशी talk
178620	180620	पहलीquer
180620	186020	from
187020	189220	because
189720	192220	because
192220	196660	की विसनिलिएनकों क्या मुगर्पर ک्या त्यानीच् deer
201200	205040	काऊपल क्या टेबटिमस energy
213580	215120	आप तवातः
219360	220820	ही ही
222220	225880	त्रह साँरी बातल में अम खुरज � scolded
226380	230820	वारतसरी इस स् alleen दाच्खन सा� geometry
