start	end	text
0	3280	This guy, Gottlob Frege, published this paper
3280	8240	über Sinn und Bedeutung on Sense and Reference in 1892.
8240	12640	And it is the most important paper in the history of the philosophy of language.
12640	17360	It is very complicated, but I'm going to explain it now.
19200	24160	Frege realizes that linguistic terms, words, have to have two levels of meaning.
24160	26720	They each have to have a sense and a reference.
26720	28960	I'm going to explain exactly what those are,
28960	33520	but first we need to see the puzzle that forces Frege into this position.
33520	37360	To illustrate this puzzle, I'm going to have you watch like a viral video.
56720	74320	Okay, that was fun.
74320	78320	The noteworthy thing about this interaction is that the woman, her name is Ellen,
79120	83520	she already knows the meaning of the name Jay-Z.
83520	86160	So it's not like what happens is that the guy tells her,
86160	90400	oh, there's this name Jay-Z and the name refers to me.
90400	91040	It's my name.
91040	91920	That's not what happens.
91920	93760	No, no, she's familiar with the name.
93760	95280	She knows the meaning of Jay-Z,
95920	100480	but she still learns something at the end of the video
100480	102560	when he tells her that he is Jay-Z.
104160	106000	So there's like two possibilities.
106000	109200	She could learn something linguistic about the name,
109200	111520	or she could learn something empirical.
111600	115920	Empirical just means knowable by observation or experience.
115920	118240	Another term for this is a posteriori.
118240	121520	And the point of this story is just that what this woman learns
121520	125120	at the end of the conversation is not linguistic.
125120	128160	She's not learning anything about the meaning of the name Jay-Z.
128160	129360	She already knew that name.
129920	133520	She's learning an empirical fact, a fact about the world,
133520	137440	which is, oh, this guy that I've been sitting next to, he is Jay-Z.
138240	141680	Consider these two sentences.
141680	147040	Sean Carter is Sean Carter and Sean Carter is Jay-Z.
147040	151600	That's Jay-Z's government name, his regular name.
151600	153040	Sean Carter, that's his name.
153040	156240	Sentences of this type are called identity statements
156240	159120	because they say that two things are one thing.
159120	160160	Two things are identical.
160160	161520	They're the very same thing.
161520	165680	Imagine in the case of Ellen and Jay-Z on the subway,
165680	168320	imagine that she knew him by the name Sean Carter.
168320	169920	Like maybe he got on the train
169920	172320	and they introduced themselves to each other
172320	174720	and he introduced himself as Sean Carter.
174720	175600	That's his name.
175600	177200	She knows who Sean Carter is
178000	180880	and she also knows that there's this musician,
180880	182560	this rapper named Jay-Z.
182560	184000	Maybe she's seen pictures of him.
184000	185280	She knows who Jay-Z is.
185280	188160	But she hasn't yet put it together in her mind
188160	192160	that this guy right next to her, Sean Carter, is Jay-Z.
192160	193520	If that's the case,
193520	198160	then sentence number two can be informative to her.
198160	201360	It has, as Frege says, cognitive value.
201360	204240	You can really learn something from sentence number two.
204240	206720	This woman, Ellen, can really learn something
207520	211040	by discovering or being told that Sean Carter is Jay-Z.
212160	215120	So I'm writing here that sentence two is informative.
215120	218320	It can teach her something in the way that sentence one never could.
218320	219840	Sean Carter is Sean Carter.
219840	221200	Yes, of course.
221200	223840	As long as these two names, here and here,
223840	226720	are being used in the same sense to mean the same thing,
226720	229440	well then one is totally banal and uninformative,
229440	232000	whereas two can be informative.
233120	235840	But sentence two can also be empirical
235840	238800	in the sense that the information that you get from sentence two
238800	242240	can be, in some cases, not about language,
242240	243920	not about the meanings of the words,
243920	246160	but it can be something that has to be discovered
246160	248640	through going out into the world and existing
248720	250480	and discovering things like, namely,
250480	253280	oh, this guy sitting next to me, he's a famous rapper.
253280	254800	That's the point of this example.
254800	256640	In the middle of the train ride,
256640	259440	Ellen knows all the linguistic facts.
259440	263040	She knows what this name, Sean Carter, means.
263040	264560	She knows who it refers to.
264560	266240	It refers to this guy sitting next to me.
266240	269520	She also is familiar with and understands the name Jay-Z.
269520	271840	She knows, oh, that's the name for this famous musician.
271840	274320	Maybe she can name a whole bunch of facts about Jay-Z.
274320	276320	She can know all the linguistic facts,
276320	279200	but still there's that moment at the end of the train ride
279200	282000	where she learns something like sentence two.
282000	284960	She learns that this guy, Sean Carter, is Jay-Z.
284960	287920	And so what she learns can't be linguistic
287920	289680	because she already knew the linguistic stuff.
289680	293200	It has to be some empirical fact about the real world,
293200	295760	some observable experiential fact.
295760	297360	Now we're ready to state the puzzle.
297360	301280	How can we have a theory of language, a theory of names,
301280	304640	that explains these two features of sentence number two,
304640	306480	that it can be informative,
306480	308720	and then more specifically, the kind of information
308720	312240	that it can give can be empirical information.
312240	316640	The reason this is a puzzle is that there was this other theory
316640	320720	of names published in 1881 by John Stuart Mill
320720	322480	and according to Mill's theory,
322480	326480	the meaning of a proper name like Sean Carter or Jay-Z,
326480	328880	the meaning of a name like that is nothing more
328880	330320	than the object named.
330320	332560	And Mill's theory sounds really good
332560	335280	when you read that paper that he published in 1881,
335280	337280	but then you run into cases like this
337280	338480	and he can't handle this.
338480	340480	According to Mill, the name Sean Carter
340480	343600	and the name Jay-Z mean exactly the same thing.
343600	346240	And so sentence one and sentence two are no different.
346240	349360	Mill is unable to explain why a sentence like two
349360	352160	can be genuinely illuminating, informative,
352160	354240	why it can have some cognitive value
354240	356000	in a way that a sentence like one doesn't.
356000	358320	Because after all, on Mill's theory,
358320	361520	the meaning of these letters right here is just the dude
361600	363280	and the meaning of these letters right here
363280	364480	is the exact same dude.
364480	367680	So it's just this dude is this dude.
367680	371360	Yeah, duh, just like in this case, this dude is this dude.
371360	372320	There's no difference.
372320	374720	Now there's an alternative to Mill's theory
374720	377600	that can explain how sentence two
377600	380400	can be illuminating, informative,
380400	382160	in a way that sentence one can't.
382160	385680	And that theory translates sentence two
385680	388880	as a sentence about language itself.
389760	394000	On this theory, sentence two is really just shorthand
394000	396240	for something like sentence two star.
396240	401120	The name Sean Carter and the name Jay-Z denote the same person.
401120	402560	If this is what two means,
402560	405840	then it makes sense why two is informative
405840	407200	in a way that one isn't.
407200	409440	One would be translated correspondingly
409440	411360	as something like the name Sean Carter
411360	414320	and the name Sean Carter denote the same person.
414320	415280	That's obvious.
415280	416560	But this is not obvious.
416560	419040	Like this is a fact that you might not know.
419040	423120	And this theory that translates identity statements like this
423120	425600	into sort of linguistic statements like this,
425600	428560	that theory is actually Fraga's old theory
428560	432080	from the Begriff Schrift, which he published in 1879.
432080	437840	But 13 years went by between 1879 and 1892
437840	439760	when he published On Sense and Reference.
439760	443520	And during those 13 years, Fraga realized that this theory,
443520	445600	the theory that translates identity statements
445600	447760	into linguistic statements like this,
447760	449360	that theory wasn't good.
449360	452960	And the reason is that statements like number two here
452960	455360	can be informative, not just informative,
455360	457040	but empirically informative.
457040	460080	The idea is simply that when Ellen had this moment
460080	461680	of realization on the subway,
461680	464560	she wasn't realizing something about the meanings
464560	467040	of these terms, she was realizing something
467040	468320	about the world around her.
468320	469280	And Fraga gets this.
469280	471920	He understands all this stuff about Ellen and Jay-Z.
471920	474320	And so what he does in On Sense and Reference
474400	476640	is he tosses out his old theory
476640	479200	and he gives a new theory of sentences like that.
479200	482640	And it turns out to be not just a theory of identity statements
482640	484640	like this, but of all of language.
486160	488240	Very quickly, I'm going to illustrate this again
488240	489760	with Fraga's own example,
489760	493040	which involves the morning star and the evening star.
493040	493680	To understand this,
493680	496880	you're going to need some astronomical background information.
496880	497760	So here it is.
497760	501440	If you look at the sunrise, just before sunrise,
501440	504480	right near where the sun is about to rise,
504480	506960	you can see a very bright star, sometimes.
506960	509520	And the name of that star is the morning star.
509520	512480	And then also just after sunset,
512480	515200	right near where the sun just set,
515200	518160	sometimes you can see this other bright star
518160	520720	and that star is called the evening star.
520720	522960	Okay, those are stars and people have known
522960	524480	about these stars for a long time
524480	526960	and they name the stars because we name things.
526960	529280	But then at some point, someone discovered
529280	532320	that these two stars were the exact same thing.
532320	533840	And they're not even stars.
533840	536240	It turns out they are the planet Venus.
536800	539840	So what you've got are sort of trivial sentences
539840	542480	like the morning star is the morning star.
542480	543600	Yeah, duh.
543600	546720	And then you've got possibly very informative,
546720	550640	noteworthy sentences like the morning star is the evening star.
550640	553120	So just like in the case of this sentence too,
553120	554960	this sentence too can be informative.
554960	557600	And the kind of information that this sentence carries
557680	559680	is not linguistic information,
559680	563280	but empirical astronomical information.
563280	564560	Someone can be in a situation
564560	566480	where they know the meaning of this name
566480	568480	or this phrase or whatever the morning star.
568480	569520	They know which star it is.
569520	570480	They can even point to it.
570480	572400	They can even say that one's the morning star.
572400	575600	That's the object denoted by the name
575600	577920	or the description, the morning star.
577920	579920	And they can do the same thing, let's suppose,
579920	580880	for the evening star.
580880	582080	They know what this phrase means
582080	582960	and they can point to it.
582960	586160	So they know what is denoted by all of these terms,
586240	587680	but what they don't know
587680	590640	is that these two objects are one object.
590640	592240	And so when you tell someone
592240	594560	the morning star is the evening star,
594560	596240	you can be telling them something
596240	597680	that they didn't know already
597680	599600	and not something linguistic at all.
599600	601520	And Mill's theory of names
601520	603600	and Frago's old theory of names
603600	606240	that translates identity statements
606240	608800	into these linguistic statements or whatever,
608800	610240	neither of those theories
610240	614640	can explain these facts about this sentence and this sentence.
614640	615760	That they are informative
615760	618080	and that the kind of information that they can give
618080	620000	is often empirical.
620000	621680	Okay, so that's the puzzle.
621680	622560	That's the problem.
622560	624000	And what Frago does
624000	626000	is he solves this problem
626000	629440	by introducing an additional layer of meaning.
629440	632080	And that sort of additional middle layer
632080	634880	of the meaning of a term is the sense.
634880	636000	It is natural now
636000	638320	to think of their being connected with a sign,
638320	640400	a name, combination of words, letter,
640400	642800	besides that to which the sign refers,
642800	644560	which may be called the referent of the sign.
644560	647680	Also, what I would like to call the sense of the sign,
647680	650720	wherein the mode of presentation is contained.
650720	653440	Okay, so Frago is talking about three different things.
655040	657760	The first thing is the name or the sign.
658800	659760	And then of course,
659760	662480	there's the thing that the name picks out
662480	664480	or refers to the referent,
664480	667120	which in this case, the referent is the guy,
667120	668560	the actual person, Jay-Z.
669680	671360	But in addition to the referent,
671360	673680	Frago is saying that there's this other
673760	675440	middle level of meaning,
675440	676880	which he calls the sense.
678880	681680	And it's really not clear at this point in the paper
681680	684960	what the sense of a name or of any expression is,
684960	687680	but it has something to do with a mode of presentation.
687680	689280	So I have to explain what that is.
689280	691920	Are you familiar with the concept of a McMansion?
691920	694480	That's like a poorly constructed ugly home
694480	696320	with too many roof lines or whatever.
696320	698400	Imagine one of these ugly houses.
698400	699760	And in the front of the house,
699760	703600	there's like fancy stonework or bricks or columns
703680	704560	or something like that.
704560	707680	But in the back of the house, it's just plastic siding.
707680	708800	So you can imagine a case
708800	710960	where you've seen this house from the front.
710960	713520	That's one way of viewing the house,
713520	716720	one literal angle or perspective
716720	718320	from which you can view the house.
718320	720400	You might also see the house from the back.
720400	722320	That's a different perspective,
722320	724880	a different mode of presentation of the house,
724880	727760	a different way that the house could be presented to you.
727760	730880	And you can know the house in both of these ways
730880	733200	without actually knowing that they're the same house.
733200	735600	And then it might be informative to you to find out,
735600	737840	oh, look at that, that's the same one house.
737840	739280	That's what Frege is getting at
739280	741120	with this idea of a mode of presentation.
741120	744880	There are two different ways of knowing Sean Carter.
744880	749600	You could know him as the kid from Brooklyn or whatever.
749600	752800	Or you could know him as Jay-Z, the mogul,
752800	755120	the billionaire rapper or whatever.
755120	756320	I don't know if he has a billion dollars,
756320	760000	but close to a billion or a little more, I think.
760000	762880	The simplest way, although this is a little contentious,
762880	766240	to think of the sense or mode of presentation
766240	769840	of a name or phrase is to think of it as a description.
769840	775840	You could describe this guy as a billionaire music mogul
775840	779520	or you could describe him as a middle-aged man
779520	780960	who was born in Brooklyn
780960	783760	and still lives most of the time in the greater New York area.
783760	786880	Those are two different ways of presenting
786880	791280	or characterizing this guy, Sean Carter or Jay-Z.
791360	793040	Frege's point is this.
793040	796400	A name, or for that matter, any other linguistic term,
797120	800640	a name has not only this level of meaning,
800640	802800	which is the object named,
802800	806720	but also the way that that object is characterized
806720	810560	or presented by the sign, by the name.
810560	812640	Frege himself actually explains this,
812640	815520	though with a somewhat abstract mathematical example
815520	818640	that might not have been obvious from just reading the text.
818640	821440	So I'm going to read it and then explain exactly what he means.
821440	825680	Let ABC be the lines connecting the vertices of a triangle
825680	827760	with the midpoints of the opposite sides.
827760	831760	Okay, so there's no actual diagram in the published paper,
831760	834320	but I created this diagram.
834320	836880	You see that inside of this triangle, there are three lines.
836880	839360	There's the vertical line, which is called A,
839360	842080	and then there's this other line, that's line B,
842080	844400	and then line C is the third line
844400	846080	going from the lower right to the upper left.
846080	847520	And the important thing to notice
847520	849840	is that all three of these lines intersect,
849840	853360	they cross each other or meet at the very same point in the middle.
853360	855840	The point of intersection of A and B
855840	859280	is then the same as the point of intersection of B and C.
859280	862400	So there's just one point here in the middle of this diagram,
862400	865040	but Frege mentions at least two different ways
865040	867040	of describing that exact same point,
867040	870000	the place where lines A and B intersect,
870000	872160	or you could describe the very same point
872160	875200	as the place where lines B and C intersect.
875200	877040	So we have different designations
877040	878240	for the same point.
878240	881040	And these names, point of intersection of A and B,
881040	882960	point of intersection of B and C,
882960	885840	likewise indicate the mode of presentation.
885840	888240	So these two different names for the one point,
888240	890960	the point of intersection of A and B,
890960	893520	and the point of intersection of C and D,
893520	895760	these two names, they pick out the same point,
895760	899120	but they present that point in different ways.
899120	902320	They involve different modes of presentation
902320	903680	of that same point.
903680	906480	And hence, the statement contains true knowledge.
906480	908160	What he means by that is just that
908160	911840	because these two different names for that one point
911840	914400	have different modes of presentation,
914400	916720	that sentence, the sentence that
916720	919280	the point of intersection of A and B
919280	922560	is the same as the point of intersection of B and C,
922560	925360	that sentence, like sentence two here,
925360	928400	can contain real genuine information,
928400	930320	true knowledge, as Frege calls it.
930320	932080	In our example, accordingly,
932080	933760	the reference of the expressions
933760	935600	the point of intersection of A and B
935600	937840	and the point of intersection of B and C
937840	940320	would be the same, but not their senses.
940320	944320	Right, so these two names have the same referent,
944320	946240	but different senses,
946240	948480	different ways of presenting that referent.
948480	951360	That's exactly what's going on with Sean Carter and Jay-Z.
951360	955040	These two names, they refer to the same guy,
955040	956480	they have the same referent,
956480	958320	but they have different senses.
958320	960880	They present him in different ways.
960880	962800	And it's the same way with the example
962800	964800	of the morning star and the evening star.
964800	967360	The referent of evening star would be the same
967360	969840	as that of morning star, but not the sense.
969840	973520	So those two names, the morning star and the evening star,
973520	975280	they have the same referent,
975280	976640	which happens to be Venus,
976640	979360	but they present that referent differently.
979360	983600	They make reference to Venus via different senses.
983600	986240	And this theory, this theory that says
986240	988480	that for all the linguistic signs,
988480	990400	there are two levels of meaning,
990400	992640	the level of sense and the level of reference.
992720	996160	This theory can explain both of these facts
996160	998320	about identity statements like two.
998320	1001200	It can explain why these sentences are informative
1001200	1003280	and it can explain why that information
1003280	1005520	can be non-linguistic and empirical.
1005520	1007200	It's possible for one to already know
1007200	1009360	the linguistic information.
1009360	1013040	One knows the sense of Sean Carter, the meaning.
1013040	1017360	And one knows the sense of the term or name Jay-Z.
1017360	1020080	But then one can find out, oh!
1020080	1021040	Oh!
1021040	1024080	These two terms that I already know the meaning to,
1024080	1026320	they refer to the very same guy.
1026320	1028320	That is how Frege solves the puzzle.
1028320	1030560	Oh, but there's more, there's like way more.
1030560	1033280	The regular connection between a sign, its sense
1033280	1035200	and its referent is of such a kind
1035200	1038080	that to the sign, there corresponds a definite sense
1038080	1040560	and to that, in turn, a definite referent.
1040560	1042880	The point Frege is making there is just that
1042880	1047200	in the normal case, for one name, there is one sense
1047200	1050000	and then one referent, one to one to one.
1050080	1052560	While to a given referent, an object,
1052560	1055040	there does not belong only a single sign.
1055040	1058480	But if instead we start with the object, the referent,
1058480	1061600	there might be more than one name for that object, right?
